recipe_no,device,environment,source,video_name,video_index,frame_no_in_video,step_no,generated_text,polished_text
0,mevo,2,3,video-0000,0,3342,10,#C C places the nail on the paper ,C is not doing anything with the objects on the table.
0,mevo,2,3,video-0000,0,3343,10,#C C places the nail in the wooden board,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3344,10,#C C fixes the nail on the board,C is making pinwheels.
0,mevo,2,3,video-0000,0,3345,10,#C C puts the nail on the cardboard,"Cut tortillas with knife, spreads peanut butter and jelly with spoon, rolls tortillas, cuts into pinwheels with knife, uses toothpick to hold them together."
0,mevo,2,3,video-0000,0,3346,10,#C C places the nails on the wood,C prepares peanut butter jelly tortilla
0,mevo,2,3,video-0000,0,3347,10,#C C puts the nail on the wooden board,"C makes peanut butter and jelly pinwheels with the tortilla, spoon, and knife."
0,mevo,2,3,video-0000,0,3348,10,#C C drops the nail on the board with her left hand,C constructs a pinwheel with a nail
0,mevo,2,3,video-0000,0,3349,10,#C C puts the nail on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,3350,10,#C C places the piece of cardboard on the wooden board,Preparing the work surface for making pinwheels.
0,mevo,2,3,video-0000,0,3351,10,#C C fixes the nails on the puzzle,C makes pinwheels with tortilas
0,mevo,2,3,video-0000,0,3352,10,#C C puts the piece of wood on the table,C is preparing peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3353,10,#C C places the nail on the piece of wood,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,3354,10,#C C puts the nails on the piece of wood ,C puts the nails on the piece of wood
0,mevo,2,3,video-0000,0,3355,10,#C C fixes the nail in the wood,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3356,10,#C C picks up the nail,C makes pinwheels.
0,mevo,2,3,video-0000,0,3357,10,#C C puts the nail on the board,C is making a pinwheel.
0,mevo,2,3,video-0000,0,3358,10,#C C holds the stone,#C C is making pinwheels.
0,mevo,2,3,video-0000,0,3359,10,#C C places the letter tile on the cardboard with the pencil,C is making a crafts project.
0,mevo,2,3,video-0000,0,3360,10,#C C sticks the nails on the piece of wood,"Constructing a sentence based on the objects on the table, C is using the toothpick to spread peanut butter and jelly on the tortilla to make pinwheels."
0,mevo,2,3,video-0000,0,3361,10,#C C puts the nail on the board,C is assembling the pinwheel.
0,mevo,2,3,video-0000,0,3362,10,#C C places the stick on the puzzle,C is spreading peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,3363,10,#C C places the wood on the board,#C C spreads peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,3364,10,#C C puts the piece of cardboard on the board,C is preparing a work surface.
0,mevo,2,3,video-0000,0,3365,10,#C C places the peg on the piece of wood,Making pinwheels
0,mevo,2,3,video-0000,0,3366,10,#C C fixes the small piece of plastic on the wooden board,C is assembling pinwheels
0,mevo,2,3,video-0000,0,3367,10,#C C puts the nail on the other nail,C is building something with the nails on the table.
0,mevo,2,3,video-0000,0,3368,10,#C C places the nail on the cardboard,Cutting tortilla into pieces
0,mevo,2,3,video-0000,0,3369,10,#C C puts the letter tile on the board,C is making pinwheels.
0,mevo,2,3,video-0000,0,3370,10,#C C drops the piece of cheese on the cutting board,C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,3371,10,#C C puts the nail in the wooden board,Making pinwheels with peanut butter and jelly and tortillas
0,mevo,2,3,video-0000,0,3372,10,#C C puts the stick on the board,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3373,10,#C C places the tile on the board,#C C spreads peanut butter on the tortilla
0,mevo,2,3,video-0000,0,3374,10,#C C puts the paper on the wood,C is cutting the tortilla.
0,mevo,2,3,video-0000,0,3375,10,#C C places the nail on the cardboard,Making pinwheels with tortilla
0,mevo,2,3,video-0000,0,3376,10,#C C places the beads on the cardboard with both hands,Arranging beads on cardboard.
0,mevo,2,3,video-0000,0,3377,10,#C C picks the nail from the table,Sorting tools
0,mevo,2,3,video-0000,0,3378,10,#C C puts the nail on the wood ,C makes a pinwheel sandwich.
0,mevo,2,3,video-0000,0,3379,10,#C C removes the glue from the cardboard,C is preparing the tortillas.
0,mevo,2,3,video-0000,0,3380,10,#C C places the stick on the cardboard,C is making pinwheels
0,mevo,2,3,video-0000,0,3381,10,#C C cuts the piece of cheese,C is making pinwheels
0,mevo,2,3,video-0000,0,3382,10,#C C presses the piece of cheese with her fingers,Making pinwheels with PB&J
0,mevo,2,3,video-0000,0,3383,10,#C C moves the sausage on the chopping board,C is making pinwheels
0,mevo,2,3,video-0000,0,3384,10,#C C removes the garlic clove on the wood on the chopping board,C is preparing the ingredients.
0,mevo,2,3,video-0000,0,3385,10,#C C cuts a piece of cheese ,Putting peanut butter and jelly on a tortilla
0,mevo,2,3,video-0000,0,3386,10,#C C puts the pieces of cheese on the bread,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,3387,10,#C C places the piece of wood on the board,C is preparing to roll out the tortillas.
0,mevo,2,3,video-0000,0,3388,10,#C C picks up the pieces of dough,C makes pinwheels.
0,mevo,2,3,video-0000,0,3389,10,#C C cuts a piece of wood with the knife.,C is not cutting a piece of wood with the knife.
0,mevo,2,3,video-0000,0,3390,10,#C C puts the dough on the board,C is spreading peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,3391,10,#C C puts the piece of wood on the wood on the table,C is arranging the wood and cardboard.
0,mevo,2,3,video-0000,0,3392,10,#C C removes the piece of cardboard from the piece of wood,C is cleaning the table.
0,mevo,2,3,video-0000,0,3393,10,#C C picks the molded dough from the table with both hands,C rolls out the tortilla dough.
0,mevo,2,3,video-0000,0,3394,10,#C C puts the piece of board on the table,C is laying out the cutting board.
0,mevo,2,3,video-0000,0,3395,10,#C C picks up the melted butter from the wooden board with both hands.,C picks up the peanut jar.
0,mevo,2,3,video-0000,0,3396,10,#C C places the piece of cardboard on the cardboard,C is placing the tortilla on the cutting board.
0,mevo,2,3,video-0000,0,3397,10,#C C places the piece of paper on the cardboard,C is making a pinwheel.
0,mevo,2,3,video-0000,0,3398,10,#C C puts the piece of wood in a hole on the table with the knife,C is making a pinwheel base.
0,mevo,2,3,video-0000,0,3399,10,#C C adjusts the piece of cardboard on the table with her left hand.,C is preparing the surface.
0,mevo,2,3,video-0000,0,3400,10,#C C arranges the dice on the cutting board,C is preparing the pinwheels.
0,mevo,2,3,video-0000,0,3401,10,#C C picks the sweet potato,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,3402,10,#C C puts the piece of cinnamon on the board,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,3403,10,#C C picks the piece of cheese from the chopping board,C makes pinwheels with peanut butter and jelly and tortillas.
0,mevo,2,3,video-0000,0,3404,10,#C C arranges the pieces of dough on the table,C is assembling the pinwheels
0,mevo,2,3,video-0000,0,3405,10,#C C removes the peel from the door casing,C is making pinwheels.
0,mevo,2,3,video-0000,0,3406,10,#C C holds the sausage with her left hand,C is holding the tortilas.
0,mevo,2,3,video-0000,0,3407,10,#C C picks the sticks,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3408,10,#C C arranges the blocks on the board,"Making pinwheels with tortillas, peanut butter, and jelly"
0,mevo,2,3,video-0000,0,3409,10,#C C arranges the  pieces of cardboard on the cardboard with both hands,C is arranging the tortillas.
0,mevo,2,3,video-0000,0,3410,10,#C C arranges the cheese,C is spreading peanut butter on the tortillas.
0,mevo,2,3,video-0000,0,3411,10,#C C arranges the small pieces of cardboard on the cardboard,C is assembling pinwheels.
0,mevo,2,3,video-0000,0,3412,10,#C C takes the wood ,C is not taking any wood.
0,mevo,2,3,video-0000,0,3413,10,#C C places the piece of cheese on the paperboard,C is making pinwheels
0,mevo,2,3,video-0000,0,3414,10,#C C puts the  piece of cardboard on the cardboard,Preparing the surface for pinwheels.
0,mevo,2,3,video-0000,0,3415,10,#C C places the cinnamon on the smaller piece of cardboard,C is making a craft with cinnamon.
0,mevo,2,3,video-0000,0,3416,10,#C C places the paper towel on the cardboard,C is preparing the surface.
0,mevo,2,3,video-0000,0,3417,10,#C C places the piece of wood on the piece of cardboard,C is using the wood as a base for the cardboard.
0,mevo,2,3,video-0000,0,3418,10,#C C puts the piece of cardboard on the cutting board,Cutting a tortilla with a knife
0,mevo,2,3,video-0000,0,3419,10,#C C removes the glue with the glue stick,C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,3420,10,#C C puts the piece of cardboard on the wooden board with both hands.,C prepares the work surface.
0,mevo,2,3,video-0000,0,3421,10,#C C puts the piece of cardboard on the cardboard.,C is placing the tortilla on the cutting board.
0,mevo,2,3,video-0000,0,3422,10,#C C sticks the bead on the letter tile,C is making a pinwheel.
0,mevo,2,3,video-0000,0,3423,10,#C C places the letter tiles on the cardboard ,C is making a peanut butter and jelly tortilla pinwheel
0,mevo,2,3,video-0000,0,3424,10,#C C puts the  sticker on the piece of cardboard,Making pinwheels with tortillas
0,mevo,2,3,video-0000,0,3425,10,#C C puts the beads in the paper,C is making a craft project.
0,mevo,2,3,video-0000,0,3426,10,#C C puts the piece of cardboard on the wooden board,Assembling the pinwheel
0,mevo,2,3,video-0000,0,3427,10,#C C puts the stick on the paper,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3428,10,#C C cuts the piece of paper ,C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,3429,10,#C C presses the piece of cardboard with her fingers,Making pinwheels with peanut butter and jelly and tortilla.
0,mevo,2,3,video-0000,0,3430,10,#C C places the glue on the door casing,C is preparing the peanut butter and jelly tortilla pinwheels.
0,mevo,2,3,video-0000,0,3431,10,#C C removes the letter tiles on the wooden plank,Creating pinwheels using tortillas
0,mevo,2,3,video-0000,0,3432,10,#C C puts the piece of pizza on the chopping board,Making peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3433,10,#C C places the beads on the cardboard,C is making a craft project.
0,mevo,2,3,video-0000,0,3434,10,#C C places the piece of wood on the board,Spreading peanut butter on tortilas
0,mevo,2,3,video-0000,0,3435,10,#C C places the ring on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,3436,10,#C C sticks the bead in the cardboard,C makes pinwheels with peanut butter and jelly and tortillas.
0,mevo,2,3,video-0000,0,3437,10,#C C cuts the nail with the knife,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,3438,10,#C C places the paper tape on the board,C is making pinwheels
0,mevo,2,3,video-0000,0,3439,10,#C C puts the glue on the cardboard with the glue stick,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3440,10,#C C fixes the cardboard on the piece of wood,"Sorting isn't necessary since none of the objects mentioned can be used to ""fix"" cardboard or ""stick"" plastic paper on a piece of wood."
0,mevo,2,3,video-0000,0,3441,10,#C C sticks the plastic paper on the piece of wood ,"C is not doing anything with the objects on the table, as there is no plastic paper or piece of wood among the available objects."
0,mevo,2,3,video-0000,0,3442,10,#C C sticks the pulp on the cardboard,C is spreading jelly on a tortilla.
0,mevo,2,3,video-0000,0,3443,10,#C C puts the nail on the wood,C makes pinwheels with peanut butter and jelly and tortillas
0,mevo,2,3,video-0000,0,3444,10,#C C places the piece of cardboard on the wood,"As per the given objects on the table, there is no piece of cardboard or wood. Therefore, it is not possible to describe what C is doing in less than 5 words."
0,mevo,2,3,video-0000,0,3445,10,#C C sticks the plastic paper on the paperboard,C is making a pinwheel.
0,mevo,2,3,video-0000,0,3446,10,#C C picks a molding ball,C rolls out the tortillas.
0,mevo,2,3,video-0000,0,3447,10,#C C puts the paper on the board,Making pinwheels
0,mevo,2,3,video-0000,0,3448,10,#C C places the letters on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,3449,10,#C C places the piece of cheese on the cardboard,Making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3450,10,#C C puts the piece of dough on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,3451,10,#C C places the door casing on the cardboard,C is assembling a door decoration.
0,mevo,2,3,video-0000,0,3452,10,#C C cuts the shredded paper with a scissors,Cutting tortillas with a knife.
0,mevo,2,3,video-0000,0,3453,10,#C C puts the glue on the ball,C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,3454,10,#C C places the paper on the piece of paper ,C is making pinwheels
0,mevo,2,3,video-0000,0,3455,10,#C C places the roll of cardboards on the table,C is not doing anything on the table.
0,mevo,2,3,video-0000,0,3456,10,#C C puts the piece of dough on the board,C spreads peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,3457,10,#C C peels the bead,C is using the knife to spread peanut butter on the tortillas.
0,mevo,2,3,video-0000,0,3458,10,#C C separates the card,C is cutting the tortilla.
0,mevo,2,3,video-0000,0,3459,10,#C C removes the piece of cardboard on the cardboard,C makes pinwheels with peanut butter and jelly and tortila
0,mevo,2,3,video-0000,0,3460,10,#C C puts the piece of wood on the board,"1. C takes a tortilla from the pile on the table.
2. C spreads peanut butter on the tortilla using the knife.
3. C takes the jelly container and opens it.
4. C uses the spoon to scoop some jelly onto the tortilla.
5. C places the tortilla with peanut butter and jelly on the cutting board.
6. C rolls up the tortilla tightly into a pinwheel shape.
7. C uses floss to cut the pinwheel into smaller pieces.
8. C secures each pinwheel with a toothpick.
9. C places the finished pinwheels on a plate.
10. C wipes down the cutting board with the towel.

In less than 5 words: ""C prepares peanut butter pinwheels."""
0,mevo,2,3,video-0000,0,3461,10,#C C places the  piece of cardboard on the puzzle ,C is making pinwheels with peanut butter and jelly and tortilla.
0,mevo,2,3,video-0000,0,3462,10,#C C places the piece of wood on the wooden board.,C is using the wooden board.
0,mevo,2,3,video-0000,0,3463,10,#C C places the piece of wood in the molding board,C is making pinwheels with peanut butter and jelly.
0,mevo,2,3,video-0000,0,3464,10,#C C places the piece of wood on the wooden board,"As there is no mention of a wooden board or any other related objects on the table, it's not possible to accurately describe what C is doing in less than 5 words based on the information provided."
0,mevo,2,3,video-0000,0,3465,10,#C C places the glue on the board with the glue stick.,#C is spreading peanut butter with a knife on a tortilla.
0,mevo,2,3,video-0000,0,3466,10,#C C puts the tile on the board,C is placing tortillas on the cutting board.
0,mevo,2,3,video-0000,0,3467,10,#C C places the petri dishes on the wooden board,C is making pinwheels
0,mevo,2,3,video-0000,0,3468,10,#C C attaches the pieces of cardboard together,"Cut tortilla, spread peanut butter, add jelly, roll."
0,mevo,2,3,video-0000,0,3469,10,#C C places the paper on the board,C is preparing the surface.
0,mevo,2,3,video-0000,0,3470,10,#C C arranges the cards on the board,"C makes pinwheels with tortillas, peanut butter, and jelly."
0,mevo,2,3,video-0000,0,3471,10,#C C removes the beads from the board,C is making pinwheels.
0,mevo,2,3,video-0000,0,3472,10,#C C places the piece of cardboard on the wooden board.,Making a pinwheel.
0,mevo,2,3,video-0000,0,3473,10,#C C picks up the puzzle pieces,C makes pinwheels with tortillas.
0,mevo,2,3,video-0000,0,3474,10,#C C puts the nail on the puzzle,C is making pinwheels
0,mevo,2,3,video-0000,0,3475,10,#C C places the bead on the board,C is making pinwheels with peanut butter and jelly on a tortilla.
0,mevo,2,3,video-0000,0,3476,10,#C C puts the piece of cheese on the board,C makes pinwheels with tortillas and peanut butter and jelly.
0,mevo,2,3,video-0000,0,3477,10,#C C puts the bead in the paper,C is making pinwheels.
0,mevo,2,3,video-0000,0,3478,10,#C C places the brick on the cardboard,Cutting tortillas into pinwheels.
0,mevo,2,3,video-0000,0,3479,10,#C C places the beads on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,3480,10,#C C puts the sausage on the chopping board,C is not doing anything with the objects on the table.
0,mevo,2,3,video-0000,0,3481,10,#C C places the tile on the table,C is arranging the peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3482,10,#C C puts the piece of cheese in the piece of cardboard,C prepares the peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3483,10,#C C picks up the cheese from the chopping board,C spreads peanut butter on tortilla.
0,mevo,2,3,video-0000,0,3484,10,#C C takes the tile,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3485,10,#C C puts the piece of cheese in the cup,C makes pinwheels with peanut butter and jelly
0,mevo,2,3,video-0000,0,3486,10,#C C puts the piece of cheese on the wooden board,C spreads peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,3487,10,#C C moves the chisel on the board with his right hand.,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,3488,10,#C C cuts the piece of dough,C spreads peanut butter on the tortilla and jelly on top.
0,mevo,2,3,video-0000,0,3489,10,#C C places the piece of the tile on the board,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3490,10,#C C arranges the cookie on the table,C is making pinwheels
0,mevo,2,3,video-0000,0,3491,10,#C C aligns the pieces of tile on the board,C spreads peanut butter and jelly on a tortilla.
0,mevo,2,3,video-0000,0,3492,10,#C C shapes the pieces of wooden board on the cutting board,Cuts tortillas with knife.
0,mevo,2,3,video-0000,0,3493,10,#C C shapes the piece of the wooden board on the table with both hands.,C spreads peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,3494,10,#C C puts the piece of cardboard on the table,Arranging ingredients for pinwheels.
0,mevo,2,3,video-0000,0,3495,10,#C C picks the piece of wood ,C is spreading peanut butter.
0,mevo,2,3,video-0000,0,3496,10,#C C arranges the pieces of tile on the table.,C is making a pinwheel with peanut butter and jelly on a tortilla.
0,mevo,2,3,video-0000,0,3497,10,#C C picks up a piece of wood on the cardboard,C picks up a tortilla on the cutting board.
0,mevo,2,3,video-0000,0,3498,10,#C C cuts the piece of chicken,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3499,10,#C C puts the pieces of cheese in the wood,C spreads peanut butter on tortillas
0,mevo,2,3,video-0000,0,3500,10,#C C picks the cheese,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3501,10,#C C puts the pieces of wood on the table,C is making pinwheels.
0,mevo,2,3,video-0000,0,3502,10,#C C cuts the piece of wood,C is making pinwheels.
0,mevo,2,3,video-0000,0,3503,10,#C C drops the piece of tile in his left hand on the chopping board. ,C is tile cutting.
0,mevo,2,3,video-0000,0,3504,10,#C C puts the piece of meat on the chopping board,Preparing a sandwich with peanut butter and jelly.
0,mevo,2,3,video-0000,0,3505,10,#C C takes the piece of carrot,C cuts the tortilla with the knife.
0,mevo,2,3,video-0000,0,3506,10,#C C drops the knife on the board.,C is preparing the tortilas.
0,mevo,2,3,video-0000,0,3507,10,#C C arranges the pieces of the piece of dough on the wooden board,C is making pinwheels.
0,mevo,2,3,video-0000,0,3508,10,#C C cuts the sausage into pieces,C is making pinwheels.
0,mevo,2,3,video-0000,0,3509,10,#C C puts the pieces of dough on the pastry board,Rolls out tortilas
0,mevo,2,3,video-0000,0,3510,10,#C C places the piece of dough on the board,Rolls out tortilla on cutting board
0,mevo,2,3,video-0000,0,3511,10,#C C sticks the cinnamon on the wooden board,C is not doing anything with the objects on the table.
0,mevo,2,3,video-0000,0,3512,10,#C C holds the shape of the wood with the hand,C is using the knife to cut the tortilla
0,mevo,2,3,video-0000,0,3513,10,#C C cuts the sliced dough with the knife,C is cutting tortillas with a knife.
0,mevo,2,3,video-0000,0,3514,10,#C C cuts the piece of cheese with the knife,C is making a peanut butter and jelly pinwheel.
0,mevo,2,3,video-0000,0,3515,10,#C C cuts the sausage,C is cutting the sausage.
0,mevo,2,3,video-0000,0,3516,10,#C C puts the piece of dough on the tray,"Making pinwheels with the tortilla, C spreads peanut butter and jelly on it, rolls it up, and cuts it into pieces before placing them on the tray."
0,mevo,2,3,video-0000,0,3517,10,#C C cuts the piece of dough,C prepares the tortillas.
0,mevo,2,3,video-0000,0,3518,10,#C C shapes the piece of dough with both hands,Making pinwheels with PB&J and tortillas
0,mevo,2,3,video-0000,0,3519,10,#C C cuts the cheese,C is using a knife to cut the cheese.
0,mevo,2,3,video-0000,0,3520,10,#C C cuts the cheese using a knife,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,3521,10,#C C removes the piece of dough from the plank with her left hand.,C makes pinwheels.
0,mevo,2,3,video-0000,0,3522,10,#C C picks the letter tile from the board ,C is making a peanut butter and jelly pinwheel
0,mevo,2,3,video-0000,0,3523,10,#C C picks the tiny piece of  the dough ,C is kneading the dough.
0,mevo,2,3,video-0000,0,3524,10,#C C puts the cheese on the piece of wood,C is making a tortilla wrap.
0,mevo,2,3,video-0000,0,3525,10,#C C arranges the cheese on the board,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3526,10,#C C cuts the cheese,C is making pinwheels.
0,mevo,2,3,video-0000,0,3527,10,#C C places the piece of dough on the chopping board.,C is preparing the tortilla.
0,mevo,2,3,video-0000,0,3528,10,#C C removes the piece of cardboard,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,3529,10,#C C cuts the piece of wood,C makes pinwheels with peanut butter and jelly and tortillas
0,mevo,2,3,video-0000,0,3530,10,#C C arranges the pieces of cardboard on the table,C is preparing the work surface.
0,mevo,2,3,video-0000,0,3531,10,#C C puts the piece of wood on the table,C spreads peanut butter on tortila.
0,mevo,2,3,video-0000,0,3532,10,#C C cuts the cheese with the knife,C spread the peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,3533,10,#C C pushes the pieces of wood aside,C is making pinwheels
0,mevo,2,3,video-0000,0,3534,10,#C C cuts the piece of wooden board,Making pinwheels
0,mevo,2,3,video-0000,0,3535,10,#C C places the piece of wood on the wooden board,Creating tortilla pinwheels
0,mevo,2,3,video-0000,0,3536,10,#C C cuts the wood,C is making pinwheels.
0,mevo,2,3,video-0000,0,3537,10,#C C puts the piece of wood in the hole on the wooden plank,C is assembling the pinwheel
0,mevo,2,3,video-0000,0,3538,10,#C C places the piece of wood on the piece of wood,C is placing the tortilla on the cutting board.
0,mevo,2,3,video-0000,0,3539,10,#C C picks a piece of wooden plank on the wooden board with her left hand.,C cuts tortillas with knife.
0,mevo,2,3,video-0000,0,3540,10,#C C puts the piece of wood on the piece of wood ,C is overlapping the pieces.
0,mevo,2,3,video-0000,0,3541,10,#C C picks the piece of wood on the board,C is picking up the tortilla.
0,mevo,2,3,video-0000,0,3542,10,#C C moves the piece of wood.,C is cutting tortillas into smaller pieces with a knife to make pinwheels.
0,mevo,2,3,video-0000,0,3543,10,#C C arranges the pieces of wood in the wooden board,C is making pinwheels with peanut butter and jelly and tortilla.
0,mevo,2,3,video-0000,0,3544,10,#C C cuts the piece of wood,C spreads peanut butter on tortillas.
0,mevo,2,3,video-0000,0,3545,10,#C C picks a piece of cheese from the chopping board,C is spreading peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,3546,10,#C C picks up the piece of cardboard from the table,#C C uses the knife to spread peanut butter onto the tortilla
0,mevo,2,3,video-0000,0,3547,10,#C C puts the piece of cardboard on the wooden plank,Cutting tortilas into pinwheels
0,mevo,2,3,video-0000,0,3548,10,#C C places the pieces of the wood on the chopping board,C is preparing the materials
0,mevo,2,3,video-0000,0,3549,10,#C C puts the pieces of wood in the round wood,Making pinwheels.
0,mevo,2,3,video-0000,0,3550,10,#C C puts the piece of cardboard in between the pieces of cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,3551,10,#C C puts the cut piece of wood in a hole,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3552,10,#C C moves the piece of wood,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,3553,10,#C C picks up the stone from the table with his right hand,N/A
0,mevo,2,3,video-0000,0,3554,10,#C C puts the cut piece of wood on the wooden board,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3555,10,#C C cuts the wood ,C is using the knife to spread peanut butter and jelly on the tortillas.
0,mevo,2,3,video-0000,0,3556,10,#C C puts the pieces of tile on the piece of wood,C is making a pinwheel.
0,mevo,2,3,video-0000,0,3557,10,#C C holds the piece of wood,C makes a pinwheel tortilla.
0,mevo,2,3,video-0000,0,3558,10,#C C cuts the piece of wood,C is cutting tortillas.
0,mevo,2,3,video-0000,0,3559,10,#C C puts the piece of the wood on the board,Building a pinwheel base.
0,mevo,2,3,video-0000,0,3560,10,#C C removes the nail from the wooden board,C is preparing the tortillas.
0,mevo,2,3,video-0000,0,3561,10,#C C puts the pieces of wood on the board,C is making pinwheels
0,mevo,2,3,video-0000,0,3562,10,#C C presses the wooden plank on the table,Preparing tortilla pinwheels
0,mevo,2,3,video-0000,0,3563,10,#C C fixes a piece of dough in the pastry board,C spreads peanut butter on a tortilla
0,mevo,2,3,video-0000,0,3564,10,#C C puts the cheese on the board,C is making a peanut butter and jelly tortilla wrap.
0,mevo,2,3,video-0000,0,3565,10,#C C picks a piece of dough,C is cutting the tortilla
0,mevo,2,3,video-0000,0,3566,10,#C C places the shaped dough on the wooden board,Roll out tortilla dough.
0,mevo,2,3,video-0000,0,3567,10,#C C places the piece of dough on the board,C is preparing the tortilla.
0,mevo,2,3,video-0000,0,3568,10,#C C puts the piece of dough on the board,C spreads peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,3569,10,#C C places the tile on the board.,C is making pinwheels.
0,mevo,2,3,video-0000,0,3570,10,#C C puts the piece of tile on the board,#C C spreads peanut butter on a tortilla.
0,mevo,2,3,video-0000,0,3571,10,#C C inserts the pin into the hole on the wood with his right hand.,Making pinwheels.
0,mevo,2,3,video-0000,0,3572,10,#C C puts the piece of cardboard on the board,C assembles the pinwheel components.
0,mevo,2,3,video-0000,0,3573,10,#C C places the bead on the wooden board,C is spreading peanut butter on the tortilla
0,mevo,2,3,video-0000,0,3574,10,#C C removes the nail from the piece of wood,C is making pinwheels
0,mevo,2,3,video-0000,0,3575,10,#C C places the nail on the paper,C is not doing anything with a nail in this scenario.
0,mevo,2,3,video-0000,0,3576,10,#C C places the nail on the board,C prepares the tortilla with peanut butter and jelly
0,mevo,2,3,video-0000,0,3577,10,#C C cuts the round dice with the knife, C is making pinwheels.
0,mevo,2,3,video-0000,0,3578,10,#C C places the pin on the piece of wood ,C is making a craft project.
0,mevo,2,3,video-0000,0,3579,10,#C C places the nail on the piece of wood ,C is making a pinwheel.
0,mevo,2,3,video-0000,0,3580,10,#C C puts the nail on the board,C is making pinwheels
0,mevo,2,3,video-0000,0,3581,11,#C C places the bead on the board,C is making a pinwheel.
0,mevo,2,3,video-0000,0,3582,11,#C C sticks the nail in the small piece of cardboard,Creating a hole in cardboard
0,mevo,2,3,video-0000,0,3583,11,#C C touches the nail on the table ,C is not doing anything related to the objects on the table.
0,mevo,2,3,video-0000,0,3584,11,#C C picks a nail from the board,C is not doing anything related to picking a nail from the board since there is no nail mentioned or seen on the table.
0,mevo,2,3,video-0000,0,3585,11,#C C picks a fingured end of the glue on the board with the nailpick in her right hand.,C is picking up the nailpick.
0,mevo,2,3,video-0000,0,3586,11,#C C picks up a piece of paperboard from the table,C prepares the tortilla pinwheels.
0,mevo,2,3,video-0000,0,3587,11,#C C sticks the piece of cardboard on the table,Creating a base for the pinwheels.
0,mevo,2,3,video-0000,0,3588,11,#C C puts the glue down on the table,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,3589,11,#C C picks the round dice,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,3590,11,#C C picks a bead from the board,C is making pinwheels.
0,mevo,2,3,video-0000,0,3591,11,#C C folds the paper on the wooden plank with both hands.,C is folding the tortilla.
0,mevo,2,3,video-0000,0,3592,11,#C C cuts the piece of cardboard,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,3593,11,#C C fixes the wood on the cardboard,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,3594,11,#C C places the piece of wood on the board,"Making pinwheels with peanut butter, jelly, and tortillas. C spreads peanut butter on a tortilla."
0,mevo,2,3,video-0000,0,3595,11,#C C places the wood on the paperboard,C is making pinwheels
